(30194,'S','Cermak-Chinatown (95th-bound)','Cermak-Chinatown','Cermak-Chinatown (Red Line)',41000,24,True,False,False),
(30193,'N','Cermak-Chinatown (Howard-bound)','Cermak-Chinatown','Cermak-Chinatown (Red Line)',41000,24,True,False,False),
(30037,'S','Sox-35th (95th-bound)','Sox-35th','Sox-35th (Red Line)',40190,25,True,False,False),
(30036,'N','Sox-35th (Howard-bound)','Sox-35th','Sox-35th (Red Line)',40190,25,True,False,False),
(30238,'S','47th (95th-bound)','47th','47th (Red Line)',41230,26,True,False,False),
(30237,'N','47th (Howard-bound)','47th','47th (Red Line)',41230,26,True,False,False),
(30224,'S','Garfield (95th-bound)','Garfield','Garfield (Red Line)',41170,27,True,False,False),
(30223,'N','Garfield (Howard-bound)','Garfield','Garfield (Red Line)',41170,27,True,False,False),
(30178,'S','63rd (95th-bound)','63rd','63rd (Red Line)',40910,28,True,False,False),
(30177,'N','63rd (Howard-bound)','63rd','63rd (Red Line)',40910,28,True,False,False),
(30192,'S','69th (95th-bound)','69th','69th (Red Line)',40990,29,True,False,False),
(30191,'N','69th (Howard-bound)','69th','69th (Red Line)',40990,29,True,False,False),
(30047,'S','79th (95th-bound)','79th','79th (Red Line)',40240,30,True,False,False),
(30046,'N','79th (Howard-bound)','79th','79th (Red Line)',40240,30,True,False,False),
(30275,'N','87th (Howard-bound)','87th','87th (Red Line)',41430,31,True,False,False),
(30276,'S','87th (95th-bound)','87th','87th (Red Line)',41430,31,True,False,False),
(30089,'S','95th/Dan Ryan (95th-bound)','95th/Dan Ryan','95th/Dan Ryan (Red Line)',40450,32,True,False,False),
(30088,'N','95th/Dan Ryan (Howard-bound)','95th/Ran Ryan','95th/Ran Ryan (Red Line)',40450,32,True,False,False),
(30243,'E','Austin (63rd-bound)','Austin','Austin (Green Line)',41260,3,False,False,True),
(30244,'W','Austin (Harlem-bound)','Austin','Austin (Green Line)',41260,3,False,False,True),
(30054,'E','Central (63rd-bound)','Central','Central (Green Line)',40280,4,False,False,True),
(30055,'W','Central (Harlem-bound)','Central','Central (Green Line)',40280,4,False,False,True),
(30135,'E','Laramie (63rd-bound)','Laramie','Laramie (Green Line)',40700,5,False,False,True),
(30136,'W','Laramie (Harlem-bound)','Laramie','Laramie (Green Line)',40700,5,False,False,True),
(30094,'E','Cicero (63rd-bound)','Cicero','Cicero (Green Line)',40480,6,False,False,True),
(30009,'W','Cicero (Harlem-bound)','Cicero','Cicero (Green Line)',40480,6,False,False,True),
(30172,'S','OHare (Forest Pk-bound)','OHare','OHare (Blue Line)',40890,0,False,True,False),
(30171,'N','OHare (Terminal Arrival)','OHare','OHare (Blue Line)',40890,0,False,True,False),
(30277,'N','Addison (Kimball-bound)','Addison','Addison (Brown Line)',41440,8,False,False,False),
(30278,'S','Addison (Loop-bound)','Addison','Addison (Brown Line)',41440,8,False,False,False),
(30127,'N','Armitage (Kimball-Linden-bound)','Armitage','Armitage (Brown & Purple Lines)',40660,16,False,False,False),
(30128,'S','Armitage (Loop-bound)','Armitage','Armitage (Brown & Purple Lines)',40660,16,False,False,False),
(30005,'E','Pulaski (63rd-bound)','Pulaski','Pulaski (Green Line)',40030,7,False,False,True),
(30006,'W','Pulaski (Harlem-bound)','Pulaski','Pulaski (Green Line)',40030,7,False,False,True),
(30291,'E','Conservatory (63rd-bound)','Conservatory','Conservatory (Green Line)',41670,8,False,False,True),
(30292,'W','Conservatory (Harlem-bound)','Conservatory','Conservatory (Green Line)',41670,8,False,False,True),
(30207,'E','Kedzie (63rd-bound)','Kedzie','Kedzie (Green Line)',41070,9,False,False,True),
(30208,'W','Kedzie (Harlem-bound)','Kedzie','Kedzie (Green Line)',41070,9,False,False,True),
(30160,'S','Rosemont (Forest Pk-bound)','Rosemont','Rosemont (Blue Line)',40820,1,False,True,False),
(30159,'N','Rosemont (OHare-bound)','Rosemont','Rosemont (Blue Line)',40820,1,False,True,False),
(30265,'E','California (63rd-bound)','California','California (Green Line)',41360,10,False,False,True),
(30266,'W','California (Harlem-bound)','California','California (Green Line)',41360,10,False,False,True),
(30045,'S','Cumberland (Forest Pk-bound)','Cumberland','Cumberland (Blue Line)',40230,2,False,True,False),
(30044,'N','Cumberland (OHare-bound)','Cumberland','Cumberland (Blue Line)',40230,2,False,True,False),
(30257,'N','Belmont (Kimball-Linden-bound)','Belmont','Belmont (Red, Brown & Purple Lines)',41320,11,False,False,False),
(30258,'S','Belmont (Loop-bound)','Belmont','Belmont (Red, Brown & Purple Lines)',41320,11,False,False,False),
(30032,'E','Ashland (Loop-63rd-bound)','Ashland','Ashland (Green & Pink Lines)',40170,11,False,False,True),
(30033,'W','Ashland (Harlem-54th/Cermak-bound)','Ashland','Ashland (Green & Pink Lines)',40170,11,False,False,True),
(30146,'S','Harlem (OHare Branch) (Forest Pk-bound)','Harlem','Harlem (Blue Line - OHare Branch)',40750,3,False,True,False),
(30145,'N','Harlem (OHare Branch) (OHare-bound)','Harlem','Harlem (Blue Line - OHare Branch)',40750,3,False,True,False),
(30296,'W','Morgan (Harlem-54th/Cermak-bound)','Morgan','Morgan (Green & Pink Lines)',41510,12,False,False,True),
(30295,'E','Morgan (Loop-63rd-bound)','Morgan','Morgan (Green & Pink Lines)',41510,12,False,False,True),
(30222,'W','Clinton (Harlem-54th/Cermak-bound)','Clinton','Clinton (Green & Pink Lines)',41160,13,False,False,True),
(30221,'E','Clinton (Loop-63rd-bound)','Clinton','Clinton (Green & Pink Lines)',41160,13,False,False,True),
(30248,'S','Jefferson Park (Forest Pk-bound)','Jefferson Park','Jefferson Park (Blue Line)',41280,4,False,True,False),
(30138,'S','Chicago (Loop-bound)','Chicago','Chicago (Brown & Purple Lines)',40710,18,False,False,False),
(30137,'N','Chicago (Kimball-Linden-bound)','Chicago','Chicago (Brown & Purple Lines)',40710,18,False,False,False),
(30247,'N','Jefferson Park (OHare-bound)','Jefferson Park','Jefferson Park (Blue Line)',41280,4,False,True,False),
(30260,'S','Montrose (Forest Pk-bound)','Montrose','Montrose (Blue Line)',41330,5,False,True,False),
(30259,'N','Montrose (OHare-bound)','Montrose','Montrose (Blue Line)',41330,5,False,True,False),
(30074,'E','Clark/Lake (Inner Loop)','Clark/Lake','Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink Lines)',40380,14,False,False,True),
(30075,'W','Clark/Lake (Outer Loop)','Clark/Lake','Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink Lines)',40380,14,False,False,True),
(30050,'E','State/Lake (Inner Loop)','State/Lake','State/Lake (Brown, Green, Orange, Pink & Purple Lines)',40260,15,False,False,True),
(30051,'W','State/Lake (Outer Loop)','State/Lake','State/Lake (Brown, Green, Orange, Pink & Purple Lines)',40260,15,False,False,True),
(30108,'S','Irving Park (OHare Branch) (Forest Pk-bound)','Irving Park','Irving Park (Blue Line)',40550,6,False,True,False),
